#{"t_start": 1770923807.9779322, "env_id": "None"}
r,l,t
4339.488589,200,41689.179095
3743.092656,200,41691.304693
4494.092841,200,41693.46114
3132.098554,200,41695.571727
4194.410561,200,41697.646857
2808.746591,200,41699.809202
3692.621351,200,41702.007524
3550.363872,200,41703.972112
3333.926948,200,41705.952279
3307.801951,200,41707.95547
2929.704716,200,41709.905646
4306.882004,200,41711.758329
4718.313767,200,41713.720102
4450.265466,200,41715.673693
4552.207565,200,41717.728324
3466.627758,200,41719.750564
4925.009505,200,41721.72153
2859.598879,200,41723.697551
4123.235411,200,41725.651591
4178.556777,200,41727.542508
4426.736043,200,41729.411091
3916.939962,200,41731.270719
4641.78189,200,41733.18736
3464.78555,200,41735.043922
4742.152124,200,41736.929952
4885.763241,200,41738.791439
4607.090172,200,41740.650159
5041.987512,200,41742.505671
4572.041864,200,41744.410005
4885.86851,200,41746.354109
5039.26324,200,41748.240033
3334.147125,200,41750.116971
4640.594799,200,41751.962429
4379.882593,200,41753.810365
2901.504554,200,41755.67905
4697.556628,200,41757.531022
5039.376362,200,41759.405565
3953.303803,200,41761.287604
4724.856281,200,41763.173443
4136.768254,200,41765.068628
3775.699699,200,41767.041628
2994.799784,200,41769.041272
4827.734925,200,41771.092321
4284.523652,200,41773.166118
3147.515772,200,41775.189218
4735.192677,200,41777.23138
3442.687322,200,41779.212806
4050.636595,200,41781.217209
3584.189503,200,41783.28085
3698.348967,200,41785.41836
4834.304098,200,41787.470356
4854.50559,200,41789.466835
3965.114694,200,41791.41821
3808.163825,200,41793.406593
5163.923884,200,41795.419767
4622.965397,200,41797.420566
4629.648163,200,41799.448735
4273.491827,200,41801.355947
4112.185778,200,41803.251579
3762.386376,200,41805.135373
3918.87414,200,41807.02193
3461.097334,200,41808.871387
3613.235091,200,41810.790243
4786.449095,200,41812.65153
3957.198565,200,41814.535653
4412.759858,200,41816.373089
4325.510411,200,41818.290253
5260.660927,200,41820.150858
4292.685066,200,41822.134076
2987.267783,200,41824.214119
4336.255239,200,41826.357012
4849.640769,200,41828.546501
4087.012419,200,41830.699124
4746.593996,200,41832.845438
4204.399456,200,41834.928182
3578.162338,200,41837.013246
4240.876448,200,41839.205092
3830.660807,200,41841.374476
4898.707116,200,41843.528243
3941.005766,200,41845.611802
3892.394844,200,41847.708356
4388.698368,200,41849.881946
4125.744722,200,41852.067727
4374.603422,200,41854.228662
4095.185603,200,41856.358974
3235.63798,200,41858.532463
-188.493378,1,41858.555909
4318.465241,200,41860.703956
4077.039947,200,41862.864442
4063.857157,200,41864.949231
3980.750438,200,41867.029482
3159.435861,200,41869.19591
2995.522431,200,41871.375012
4043.99163,200,41873.446155
3725.026388,200,41875.548181
3168.539877,200,41877.650196
4899.597458,200,41879.779547
3885.153469,200,41881.967096
4426.540545,200,41884.089921
4029.300077,200,41886.169352
4235.419692,200,41888.385253
3946.667617,200,41890.572212
3373.090768,200,41892.70159
2949.902625,200,41894.766178
4239.412504,200,41896.683162
3080.159536,200,41899.004684
4534.490771,200,41901.260193
4181.497262,200,41903.489623
3025.359181,200,41905.610417
4925.360806,200,41907.832667
4206.702044,200,41910.108889
4592.460679,200,41912.239628
4168.552673,200,41914.323421
-196.496407,1,41914.334557
4209.943368,200,41916.477617
3937.524897,200,41918.680856
4482.41646,200,41920.881872
2931.075714,200,41922.969211
4218.485916,200,41925.41322
4591.297012,200,41927.552699
4407.159805,200,41929.762158
4050.193654,200,41932.088429
4906.812936,200,41937.661118
3614.937569,200,41945.283327
3484.525593,200,41952.548994
4039.326042,200,41959.388428
4175.110836,200,41961.52437
3787.197779,200,41963.744816
4164.127407,200,41969.622679
4529.787257,200,41976.566269
4569.474674,200,41983.806238
2983.188197,200,41991.073868
3105.669815,200,41998.705736
4668.785119,200,42006.012441
3093.667033,200,42013.347682
2313.774377,200,42021.862825
3625.069391,200,42030.094008
3522.593725,200,42038.29388
4511.923087,200,42046.780785
3866.692278,200,42054.824351
4469.873609,200,42062.256958
4370.863631,200,42069.169058
4349.96276,200,42075.933355
2682.380422,200,42083.002216
3317.965553,200,42089.739553
4476.03388,200,42096.765115
3236.965723,200,42103.589411
4436.336622,200,42110.826662
2735.595844,200,42118.310196
4647.063683,200,42125.458109
4478.791765,200,42132.695674
3358.375103,200,42140.399533
5017.252707,200,42148.575694
4478.861589,200,42157.118308
3201.996931,200,42165.130649
4627.067748,200,42172.981722
4479.892486,200,42180.245877
5249.967571,200,42187.310461
3876.573406,200,42194.658265
3678.596888,200,42201.581287
4091.761213,200,42208.716026
4038.267041,200,42215.871506
3560.595713,200,42223.134973
4078.330865,200,42230.274531
4349.225401,200,42237.356336
4569.228919,200,42244.630661
-193.11371,1,42244.706154
4207.186468,200,42252.58448
4520.47784,200,42260.557481
4416.241122,200,42268.563663
4094.833581,200,42276.212723
-190.253097,1,42276.24375
3546.826811,200,42284.809149
3045.606322,200,42292.971661
4523.071094,200,42297.617299
4863.55671,200,42299.515206
5039.78069,200,42301.405078
4890.647347,200,42303.667454
2795.092104,200,42305.897997
4067.883267,200,42308.102468
4544.972065,200,42310.387711
3717.940975,200,42312.769194
3889.435722,200,42318.740682
4015.598211,200,42325.943598
3030.454575,200,42332.952708
4629.11096,200,42340.438124
4850.606881,200,42347.791196
2980.569226,200,42354.948239
4642.071711,200,42362.112279
4728.678773,200,42370.098224
4262.649073,200,42378.004673
3161.280388,200,42385.713508
3809.227675,200,42393.586461
3564.800976,200,42401.650467
4616.121053,200,42409.483069
3860.357808,200,42417.62213
3637.07076,200,42425.071748
3726.486916,200,42432.334364
4239.689713,200,42439.615726
3686.797512,200,42446.906229
4344.673088,200,42454.369858
3335.772777,200,42461.514648
3738.030627,200,42465.447489
3306.61902,200,42467.416006
3865.828042,200,42469.310502
3440.892907,200,42471.159877
4541.33258,200,42473.015218
4615.835886,200,42474.918466
4122.734734,200,42476.757716
4449.503308,200,42478.577172
4080.772257,200,42480.462521
3741.308218,200,42482.367386
4216.743204,200,42484.197671
4802.900661,200,42486.015358
3943.037679,200,42487.904086
2926.924889,200,42489.797723
3265.496161,200,42491.663997
3901.220795,200,42493.633818
3747.515209,200,42495.726242
2861.864638,200,42497.710928
3691.175454,200,42499.611128
3790.461059,200,42501.546874
4163.824203,200,42503.428722
3591.06851,200,42505.288206
4440.234792,200,42507.13602
4269.458802,200,42508.996274
3423.066968,200,42510.878061
2869.879819,200,42512.73184
4401.942094,200,42514.599259
4881.242619,200,42516.4874
3793.881671,200,42518.372863
4021.47058,200,42520.172194
3743.317371,200,42521.995343
4495.596419,200,42523.828564
3809.624335,200,42525.723209
3186.536078,200,42527.565735
3725.864127,200,42529.420342
3290.190727,200,42531.25481
4515.839156,200,42533.14926
4444.22747,200,42535.00167
2913.938537,200,42536.842247
3141.793108,200,42538.678498
4412.681188,200,42540.61168
4497.689619,200,42542.632468
4167.046026,200,42544.813754
3841.829357,200,42546.93276
3554.243053,200,42549.061711
4700.55753,200,42551.204228
-193.89545,1,42551.215603
3543.785159,200,42553.39529
5227.854967,200,42555.591902
5069.935985,200,42557.701627
4029.373622,200,42559.821531
3460.662763,200,42562.035847
3831.089238,200,42564.270008
4185.746745,200,42566.388643
4314.213535,200,42568.490306
2811.42145,200,42570.637902
3743.97255,200,42572.82641
4673.440847,200,42575.08628
4165.655322,200,42577.191777
2869.602791,200,42579.282165
3497.611058,200,42581.51589
4679.117403,200,42583.697129
3642.756976,200,42585.857675
4052.817988,200,42587.910342
4357.565537,200,42590.088988
4514.537272,200,42592.266394
4217.031653,200,42594.408576
5036.085217,200,42596.50015
3093.364404,200,42598.617077
4707.194895,200,42600.750223
3929.217197,200,42602.962539
4415.109519,200,42605.146542
4156.255429,200,42607.259528
3651.022053,200,42609.365354
4366.785774,200,42611.541564
4718.095311,200,42613.73204
2776.17213,200,42615.838985
3552.719921,200,42617.962911
3688.667061,200,42620.047978
3606.05596,200,42622.239934
4255.731386,200,42624.443732
3974.023316,200,42626.531459
4796.302983,200,42628.672976
