#{"t_start": 1770188201.7111228, "env_id": "None"}
r,l,t
4469.273551,200,2519.201385
4770.837846,200,2519.380423
5459.303909,200,2521.206625
4779.925489,200,2521.386598
5293.329295,200,2521.583396
4882.022482,200,2521.773452
5482.017584,200,2521.963204
5012.508414,200,2522.168891
4348.603528,200,2522.370621
5765.184468,200,2522.570028
3946.82698,200,2522.758608
5350.82883,200,2522.932201
4744.922612,200,2524.684105
3752.696113,200,2524.862782
4163.426764,200,2525.045666
5306.146026,200,2525.233666
4705.383303,200,2525.412435
4558.242182,200,2525.611866
6067.505108,200,2525.8328
-144.304026,6,2525.846848
4954.686515,200,2526.034587
5443.617773,200,2526.232368
4991.131474,200,2526.413612
4725.441283,200,2528.136454
4790.751061,200,2528.316829
4618.889946,200,2528.52702
3608.090351,200,2528.748035
5151.773281,200,2528.952544
5067.76152,200,2529.143481
5044.5715,200,2529.329262
4826.844977,200,2529.516483
4071.306501,200,2529.716945
4126.45785,200,2529.926535
5092.101223,200,2530.140613
3734.490479,200,2531.878809
5694.714086,200,2532.058366
3953.639879,200,2532.246759
4726.454228,200,2532.435846
5154.757891,200,2532.618032
3246.066894,200,2532.799078
5396.994646,200,2532.982972
4953.098367,200,2533.161577
5200.165115,200,2533.338121
4184.155211,200,2533.524518
5141.661528,200,2535.443817
-198.183641,1,2535.443817
3567.35932,200,2535.645116
4706.329155,200,2535.847571
4722.937424,200,2536.052381
4469.615879,200,2536.241781
3834.158466,200,2536.418216
-164.878468,5,2536.42433
4658.076019,200,2536.622105
5435.783467,200,2536.837116
4916.410976,200,2537.028488
4861.225908,200,2537.299419
5313.692186,200,2539.070115
3993.400534,200,2539.257427
5639.298494,200,2539.437505
4999.458418,200,2539.681732
5017.977822,200,2539.878232
4421.919388,200,2540.071018
5190.050166,200,2540.255391
4457.895916,200,2540.444498
-178.706563,1,2540.444498
4624.441805,200,2540.634297
-104.486863,8,2540.644752
4856.679949,200,2540.835018
5393.809101,200,2542.751607
4722.310431,200,2542.935328
4816.72155,200,2543.125755
4739.003757,200,2543.31594
5348.285436,200,2543.504152
5144.378273,200,2543.691857
4870.898112,200,2543.916163
4562.411247,200,2544.113012
-119.0672,10,2544.124126
5495.013793,200,2544.309707
3678.489987,200,2544.488981
5397.324348,200,2546.392285
5033.87951,200,2546.626307
4081.858308,200,2546.826237
2877.883225,200,2547.024836
5016.508281,200,2547.220294
5067.932209,200,2547.484297
5204.035773,200,2547.694755
4929.771248,200,2547.90263
