#{"t_start": 1771044023.8945363, "env_id": "None"}
r,l,t
3473.524053,200,401.744448
2898.162907,200,402.023648
3319.917758,200,402.302987
3751.686059,200,402.603686
3620.038579,200,402.907507
3014.761866,200,403.203509
3675.703444,200,403.508496
3027.204891,200,403.811056
3210.895075,200,404.120794
3411.5068,200,404.413421
3057.990325,200,406.383991
3837.802633,200,406.688856
3041.862424,200,407.005459
3484.048644,200,407.353294
3208.18815,200,407.759681
2891.790929,200,408.077193
3044.83206,200,408.374073
2309.951134,200,408.692413
3619.079204,200,409.03629
3607.246129,200,409.363817
3607.540982,200,411.419226
3527.973443,200,411.707791
3101.773674,200,412.001756
3514.471634,200,412.295382
2466.642472,200,412.585129
3344.090947,200,412.88786
3710.09506,200,413.202184
3309.920465,200,413.477364
3745.362296,200,413.781677
3345.821325,200,414.066692
3056.37029,200,416.076121
3181.573074,200,416.392402
3491.793647,200,416.674872
3315.405287,200,416.958888
3321.100084,200,417.248923
-192.088479,3,417.248923
3122.910177,200,417.537375
3019.989665,200,417.80591
3375.036024,200,418.080669
3625.17828,200,418.362493
2527.644096,200,418.645522
3782.443271,200,420.620633
2638.323708,200,420.918044
3257.096455,200,421.200488
2968.339834,200,421.491543
3355.569123,200,421.771326
3206.703288,200,422.068009
3844.040701,200,422.366495
2947.757918,200,422.659961
3500.035282,200,422.95407
3306.861703,200,423.25019
3104.608494,200,423.572479
3180.49725,200,425.630744
3864.917932,200,425.957832
3367.9686,200,426.240453
3298.087058,200,426.523553
2581.62012,200,426.794188
3202.093295,200,427.071285
3984.29954,200,427.372501
2762.410495,200,427.704564
-200.460295,1,427.704564
3746.089812,200,428.006382
3129.525545,200,428.318889
3165.991105,200,430.375048
2659.899739,200,430.70261
3452.987996,200,431.001419
3471.566638,200,431.284865
3630.147974,200,431.594898
3162.33227,200,431.8777
3211.271606,200,432.160085
3187.561018,200,432.438498
3646.745167,200,432.712143
3244.941411,200,433.002694
3172.905229,200,434.997406
3164.541057,200,435.288363
3581.579611,200,435.581583
3143.834512,200,435.866762
3304.561132,200,436.160247
3123.913859,200,436.459909
3888.183427,200,436.751228
2988.460169,200,437.027288
3280.903633,200,437.310343
3682.896549,200,437.601845
3275.639098,200,439.671102
3266.26264,200,439.963295
3139.224523,200,440.29508
3269.4538,200,440.623431
3262.256432,200,440.917621
3295.010978,200,441.210737
3407.345417,200,441.491027
2904.140225,200,441.783932
3515.762065,200,442.111428
3119.811805,200,442.411343
2513.019923,200,442.690022
3462.024411,200,444.644527
