#{"t_start": 1770228867.0307302, "env_id": "None"}
r,l,t
10764.648941,200,253.737348
-965.2844,12,253.73883
-975.218072,1,253.748999
12684.876912,200,253.85818
12724.848408,200,253.977487
14738.170999,200,254.094169
12384.751892,200,254.201896
5879.550427,200,254.329972
12469.057694,200,255.431424
11127.800613,200,255.541543
13160.895443,200,255.656697
13004.624503,200,255.790009
10948.251861,200,255.906546
9653.231795,200,256.018073
13090.163255,200,256.138629
12720.519922,200,256.257535
13553.756625,200,256.364971
13150.795776,200,256.492102
10414.934838,200,257.56959
13573.505139,200,257.696391
14415.200334,200,257.812414
6745.582555,200,257.925732
13359.377032,200,258.042774
12711.121048,200,258.163003
13373.003842,200,258.27525
11889.970427,200,258.39663
14984.803199,200,258.513263
12559.689379,200,258.625909
7212.050105,200,258.739916
15189.897083,200,260.084172
14632.932579,200,260.212222
12702.507451,200,260.321814
14924.395977,200,260.440869
15041.394486,200,260.561944
14077.60862,200,260.673979
-1003.976894,1,260.673979
12139.86104,200,260.795686
8366.155082,200,260.907942
12247.384895,200,261.021849
7838.971066,200,261.140009
15218.661904,200,262.24792
13358.898682,200,262.373429
12107.362624,200,262.482008
14337.423556,200,262.601997
-970.888911,1,262.603504
12953.426291,200,262.719447
7668.505783,200,262.830069
13960.680115,200,262.950066
13129.993755,200,263.066801
13218.775066,200,263.176434
13093.719767,200,263.307326
11301.522003,200,264.786346
12432.19163,200,264.905922
13195.563313,200,265.032904
14650.293389,200,265.145481
13683.56994,200,265.27106
14582.286857,200,265.393442
12705.347382,200,265.514168
7962.355006,200,265.628663
13554.9078,200,265.750553
13833.542252,200,265.866801
8305.945516,200,267.02086
11576.367541,200,267.132231
10966.202768,200,267.249703
12809.780706,200,267.364762
14515.979876,200,267.483516
10623.47448,200,267.593221
8939.163478,200,267.712701
14999.520542,200,267.825752
13095.862917,200,267.94818
13197.674001,200,268.062769
14489.597471,200,268.179941
10662.748698,200,269.275998
15852.149517,200,269.392291
12679.41785,200,269.505233
15000.686732,200,269.615462
14759.270896,200,269.738282
5863.512806,200,269.855584
-986.905254,1,269.857617
13640.200916,200,269.972374
12769.220392,200,270.087852
15784.199806,200,270.20042
5597.32965,200,270.319666
15214.212191,200,271.694592
14053.445601,200,271.815048
11569.692813,200,271.936185
-967.760659,1,271.936185
13402.023293,200,272.05494
14745.681421,200,272.176091
15403.638959,200,272.291127
13903.421592,200,272.410256
6178.997921,200,272.531404
12425.006015,200,272.65126
8386.408993,200,272.769432
14508.59975,200,274.09281
14464.83423,200,274.204824
310.133061,22,274.226113
6756.339491,200,274.344773
15006.762882,200,274.466833
4268.27908,200,274.578633
6220.406351,200,274.69094
13876.688287,200,274.815768
15892.673069,200,274.929596
9456.166421,200,275.045198
15570.764963,200,275.161514
10417.518656,200,276.277831
7017.401274,200,276.398693
10598.837628,200,276.506573
16179.540949,200,276.633663
15598.794551,200,276.75215
13836.870313,200,276.865105
12136.139883,200,276.975625
10287.875017,200,277.09027
10930.037647,200,277.208698
11849.146025,200,277.336725
8093.891004,200,278.426059
