#{"t_start": 1770867923.6991062, "env_id": "None"}
r,l,t
3998.581234,200,6759.439949
2894.033862,200,6761.571866
4700.69278,200,6763.587206
4088.638975,200,6765.601039
4268.425578,200,6767.6213
3372.343946,200,6769.746511
3095.438019,200,6771.928824
3247.677279,200,6773.922385
4106.476067,200,6775.99046
3900.855783,200,6778.106298
4656.565623,200,6780.199835
4836.067697,200,6782.255637
-192.747387,1,6782.259314
3786.048254,200,6784.398822
3677.288545,200,6786.404694
4390.464899,200,6788.438009
3748.032097,200,6790.50176
4007.529992,200,6792.626952
4463.558241,200,6794.628903
4993.010208,200,6796.709414
4063.501329,200,6798.793197
4423.577588,200,6800.961684
4573.824579,200,6802.987384
4567.49255,200,6805.043052
3673.551973,200,6807.102587
2728.411454,157,6808.765309
3604.000224,200,6810.815123
3768.455482,200,6812.955885
4049.18702,200,6815.026502
3898.549021,200,6817.168869
4635.436802,200,6819.170681
4916.221327,200,6821.225712
4129.471764,200,6823.262786
4359.026372,200,6825.508027
3993.279369,200,6827.633533
4478.130532,200,6829.697469
3788.291981,200,6831.767802
4551.052521,200,6833.936221
4723.999433,200,6835.966471
4472.661544,200,6837.981289
4725.935307,200,6840.052322
3369.353712,200,6842.18579
3446.709308,200,6844.242198
3885.690334,200,6846.270551
3884.230041,200,6848.297141
3481.828596,200,6850.493564
4087.058519,200,6852.568845
4162.848986,200,6854.622141
3833.57533,200,6856.666858
4590.773997,200,6858.877188
3487.489494,200,6860.966965
4096.337365,200,6863.012485
4865.061274,200,6865.034884
4934.295121,200,6867.164891
3883.835219,200,6869.216969
4807.43647,200,6871.243109
4477.21485,200,6873.504134
3965.189467,200,6876.014026
3130.420992,200,6878.538022
4495.058562,200,6881.256713
4289.050007,200,6883.564449
4100.616624,200,6886.057395
4250.983706,200,6888.570961
4570.973593,200,6890.937203
4465.308515,200,6893.294452
4050.548981,200,6895.625191
-154.924322,5,6895.688071
4241.653583,200,6898.144011
3952.977852,200,6900.517807
3707.831737,200,6902.8564
3365.036397,200,6905.127909
3350.413648,200,6907.606016
4432.162282,200,6910.033375
4517.011426,200,6912.360577
4744.988478,200,6914.697971
4664.750775,200,6917.168125
3680.612753,200,6919.823094
3696.384392,200,6922.193168
5089.770213,200,6924.470543
4722.740788,200,6926.833027
3623.295438,200,6929.254781
3937.768029,200,6931.638078
3469.427952,200,6933.997837
4114.166553,200,6936.284334
4674.329815,200,6938.682895
3304.811123,200,6940.988743
3809.831347,200,6943.124893
4142.562896,200,6945.905069
3785.298316,200,6948.451365
3542.926807,200,6950.653653
4295.665801,200,6952.680684
4396.108226,200,6954.733113
4167.844364,200,6956.728597
4516.250591,200,6958.916378
3389.598442,200,6961.089623
4247.64685,200,6963.458631
3625.044594,200,6965.831188
3827.577379,200,6968.081114
3909.73515,200,6970.383048
4040.650779,200,6973.057405
4867.380975,200,6975.589238
-188.892678,1,6975.60744
4265.004493,200,6978.02816
5017.170649,200,6980.307929
3944.703198,200,6982.355291
3817.401053,200,6984.480788
1760.375759,128,6985.839133
3918.795401,194,6988.02756
4773.500299,200,6990.236241
4018.12177,200,6992.358014
4108.667973,200,6994.396435
4427.026151,200,6996.451091
4079.490349,200,6998.5077
4130.509774,200,7000.59583
3771.101787,200,7002.639462
3879.229472,200,7004.683396
4105.607665,200,7006.852787
3856.342586,200,7009.29187
4697.507688,200,7011.679102
3754.435854,200,7014.518977
3957.604181,200,7017.262046
4834.141782,200,7019.755721
3343.197139,200,7022.303717
4269.317509,200,7024.45676
4444.297961,200,7026.588776
3806.520297,200,7029.005263
4724.937333,200,7031.353555
5070.99077,200,7033.560241
3962.779113,200,7037.039354
4280.426685,200,7043.28918
3909.664846,200,7049.656164
4312.765814,200,7056.131785
3784.632362,200,7062.597839
4373.344402,200,7068.490565
4250.138514,200,7074.766024
4254.876735,200,7080.880041
4255.728245,200,7087.222698
3655.093518,200,7093.541696
4037.091303,200,7099.911389
3638.328999,200,7106.037087
